FBX Name,User Name,Email,命名检查,分类检查,分类,Hierarchy Check,Hierarchy Root Name Check,根节点名,冻结变换检查,LOD 数量,贴花数量,碰撞数量,LOD 材质球数量,贴花材质球数量,是否有无效的UV集,UV1 范围,Vertex Color,各级 LOD 的三角形数量,贴花的三角形数量,碰撞的三角形数量,旋转包围盒大小 (居中),包围盒大小 (未居中),绝对路径
SM_Tree_Pine_001h,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_Pine_001h.FBX
SM_Tree_Pine_001i,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_Pine_001i.FBX
SM_Tree_Pomegranate_001_A,,,Passed,Passed,Tree,Passed,Passed,[SM_Tree_Pomegranate_001_A],Passed,4,0,1,[4][4][4][4],N/A,Passed,[2.844696-25.205681],[1.000000][0.917647][1.000000],[7884][4567][3889][3629],N/A,12,[3.941155][5.121275][5.124929],[2.698754][3.968614][2.717278],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_Pomegranate_001_A.fbx
SM_Tree_QuercusPhillyraeoides_001,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_QuercusPhillyraeoides_001.FBX
SM_Tree_WhiteOak_002_A,,,Passed,Passed,Tree,Passed,Passed,[SM_Tree_WhiteOak_002_A],Passed,4,0,5,[2][2][2][2],N/A,Failed,[2.841820-30.677582],[0.000000][0.000000][1.000000],[15281][7567][3852][1839],N/A,2971,[54.468487][62.207798][75.779732],[25.391136][61.222702][31.060692],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_A.fbx
SM_Tree_WhiteOak_002_B,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_B.fbx
SM_Tree_WhiteOak_002_C,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_C.fbx
SM_Tree_WhiteOak_002_D,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_D.fbx
SM_Tree_WhiteOak_002_E,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_E.fbx
SM_Tree_WhiteOak_002_F,,,Passed,Passed,Tree,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_F.fbx
SM_Tree_WhiteOak_002_G,,,Passed,Passed,Tree,Passed,Passed,[SM_Tree_WhiteOak_002_G],Passed,4,0,5,[1][1][1][1],N/A,Failed,[1.059427-0.999270],[0.000000][0.000000][1.000000],[11894][4303][2882][1235],N/A,2971,[35.375362][41.811844][63.737671],[24.532986][42.521954][22.162470],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_G.fbx
SM_Vine_Creepers_001_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[1.000000][0.917647][1.000000],[837][586][377],N/A,N/A,[0.334742][3.524208][3.851511],[1.762721][3.637810][0.168335],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_A.fbx
SM_Vine_Creepers_001_B,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_B],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[1.000000][0.917647][0.996078],[808][566][364],N/A,N/A,[0.664591][3.846121][3.535693],[1.768431][3.482913][0.153901],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_B.fbx
SM_Vine_Creepers_001_C,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_C],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[1.000000][0.815686][0.913726],[503][358][252],N/A,N/A,[2.162790][3.828348][0.362278],[1.130443][3.546947][0.189905],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_C.fbx
SM_Vine_Creepers_001_D,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_D],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.976257],[0.580392][0.811765][1.000000],[324][243][162],N/A,N/A,[0.266095][3.412589][1.886810],[1.111416][3.465722][0.187627],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_D.fbx
SM_Vine_Creepers_001_E,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_E],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.976257],[0.592157][0.811765][1.000000],[261][196][131],N/A,N/A,[0.236977][2.150927][4.580008],[0.952827][4.592788][0.158526],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_E.fbx
SM_Vine_Creepers_001_F,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_F],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[0.643137][0.560784][1.000000],[345][259][173],N/A,N/A,[3.523762][0.273424][3.489557],[0.346989][3.287279][0.164724],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_F.fbx
SM_Vine_Creepers_001_G,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_G],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[0.905882][0.607843][0.831373],[100][75][50],N/A,N/A,[0.797154][0.260729][3.704308],[0.333364][3.504474][0.163766],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_G.fbx
SM_Vine_Creepers_001_H,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_H],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[0.643137][0.509804][1.000000],[125][94][63],N/A,N/A,[0.217706][1.018880][3.515048],[0.379389][3.376592][0.134144],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_H.fbx
SM_Vine_Creepers_001_I,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Creepers_001_I],Passed,3,0,0,[1][1][1],N/A,Passed,[0.979980-0.981201],[0.643137][0.509804][0.835294],[111][78][50],N/A,N/A,[0.214538][0.701148][3.131989],[0.351202][2.960587][0.133398],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_I.fbx
SM_Vine_Green_001_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_A],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.981142],[0.592157][0.917647][0.950053],[849][171],N/A,N/A,[3.827835][2.435609][0.983599],[1.171664][0.002399][1.260646],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_A.fbx
SM_Vine_Green_001_B,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_B],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.981142],[0.580392][0.917647][0.937336],[506][103],N/A,N/A,[0.663036][2.749457][1.890960],[0.873802][0.059772][0.971575],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_B.fbx
SM_Vine_Green_001_C,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_C],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.981142],[0.580392][0.815686][0.905863],[421][80],N/A,N/A,[3.576537][1.065757][1.025287],[1.191806][0.000000][0.575283],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_C.fbx
SM_Vine_Green_001_D,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_D],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.981142],[0.580392][0.815686][0.886494],[187][46],N/A,N/A,[0.857483][2.446710][0.407827],[0.467326][-0.013672][0.437780],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_D.fbx
SM_Vine_Green_001_E,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_E],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.981142],[0.580392][0.560784][0.799064],[122][28],N/A,N/A,[0.738169][2.027434][0.192729],[0.439813][0.040145][0.378572],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_E.fbx
SM_Vine_Green_001_F,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_F],Passed,2,0,0,[1][1],N/A,Passed,[0.980350-0.976200],[0.580392][0.560784][1.000000],[80][12],N/A,N/A,[1.047780][0.467083][0.140399],[0.238567][0.011443][0.236506],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_F.fbx
SM_Vine_Green_001_G,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_G],Passed,1,0,0,[1],N/A,Passed,[0.980350-0.976200],[0.905882][0.600000][0.984592],[56],N/A,N/A,[0.245671][0.284962][0.951379],[0.164357][0.233973][0.475329],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_G.fbx
SM_Vine_Green_001_I,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_Green_001_I],Passed,3,0,0,[1][1][1],N/A,Passed,[0.983299-1.071725],[0.913725][0.713726][1.000000],[77][38][16],N/A,N/A,[1.277409][4.343858][1.675674],[1.832669][0.756250][0.870960],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Green_001_I.fbx
SM_Vine_NoviceVine_001_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_A],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.112013-12.948340],[0.000000][0.000000][1.000000],[3514][1757][1054][440],N/A,N/A,[25.719383][3.994384][3.024715],[2.361138][0.000000][2.660157],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_A.fbx
SM_Vine_NoviceVine_001_B,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_B],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.013115-11.790844],[0.000000][0.000000][1.000000],[1538][769][385][192],N/A,N/A,[1.463730][2.658238][20.361181],[1.702742][0.000000][0.933539],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_B.fbx
SM_Vine_NoviceVine_001_C,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_C],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.130489-10.786388],[0.000000][0.000000][1.000000],[446][313][112][55],N/A,N/A,[1.337830][18.126766][0.878088],[0.684695][0.000000][0.416271],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_C.fbx
SM_Vine_NoviceVine_001_D,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_D],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.087966-9.447791],[0.000000][0.000000][1.000000],[798][399][200][100],N/A,N/A,[15.584309][1.227606][1.240751],[0.758075][0.000000][0.180288],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_D.fbx
SM_Vine_NoviceVine_001_E,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_E],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.331610-11.696749],[0.000000][0.000000][1.000000],[1296][777][323][161],N/A,N/A,[1.792500][15.315315][3.188169],[1.356976][0.000000][2.349355],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_E.fbx
SM_Vine_NoviceVine_001_F,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_001_F],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.946794-8.641378],[0.000000][0.000000][1.000000],[720][431][180][90],N/A,N/A,[0.825982][10.686337][2.584088],[1.240841][0.006753][0.430446],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_001_F.fbx
SM_Vine_NoviceVine_002_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_002_A],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.182930-10.964968],[0.000000][0.000000][1.000000],[1102][662][276][138],N/A,N/A,[1.629017][17.663315][8.126871],[4.062317][0.053774][0.919287],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_002_A.fbx
SM_Vine_NoviceVine_002_B,,,Passed,Passed,Vine,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_002_B.fbx
SM_Vine_NoviceVine_002_C,,,Passed,Passed,Vine,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_002_C.fbx
SM_Vine_NoviceVine_002_D,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_NoviceVine_002_D],Passed,4,0,1,[1][1][1][1],N/A,Passed,[3.972656-120.000000],[0.000000][0.972549][1.000000],[4126][2475][1445][826],N/A,2397,[54.913960][88.108650][54.074181],[71.732468][57.602352][23.879206],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_NoviceVine_002_D.fbx
SM_Vine_violet_001,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_violet_001],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.869780-0.987757],[1.000000][0.560784][1.000000],[76][48][32][18],N/A,N/A,[2.008330][14.109417][0.766632],[0.910382][0.004671][0.549421],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_violet_001.fbx
SM_Vine_violet_001_B,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_violet_001_B],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.869780-0.987757],[1.000000][0.560784][1.000000],[76][48][32][18],N/A,N/A,[1.004165][7.054708][0.383316],[0.455191][0.002336][0.274711],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_violet_001_B.fbx
SM_Vine_YellowTree_001_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_001_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.984811-0.987684],[1.000000][0.192157][0.763001],[373][40][12],N/A,N/A,[14.101797][0.547101][0.490820],[0.379256][0.000382][0.316640],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_A.fbx
SM_Vine_YellowTree_001_B,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_001_B],Passed,3,0,0,[1][1][1],N/A,Passed,[0.984811-0.987757],[1.000000][0.560784][0.612036],[299][40][12],N/A,N/A,[11.783965][0.505540][0.501970],[0.354852][0.002872][0.321527],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_B.fbx
SM_Vine_YellowTree_001_C,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_001_C],Passed,3,0,0,[1][1][1],N/A,Passed,[0.984811-0.987684],[1.000000][0.290196][0.785778],[357][24][8],N/A,N/A,[9.363721][0.487865][0.506023],[0.375791][0.004037][0.351837],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_C.fbx
SM_Vine_YellowTree_001_D,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_001_D],Passed,3,0,0,[1][1][1],N/A,Passed,[0.984811-0.982039],[1.000000][0.623529][0.810882],[123][12][4],N/A,N/A,[0.727184][5.756410][0.551939],[0.428567][0.000000][0.370037],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_D.fbx
SM_Vine_YellowTree_001_E,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_001_E],Passed,3,0,0,[1][1][1],N/A,Passed,[0.989753-0.985386],[1.000000][0.333333][0.825133],[197][12][4],N/A,N/A,[0.508763][0.486342][4.426419],[0.318841][0.000000][0.327260],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_E.fbx
SM_Vine_YellowTree_002_A,,,Passed,Passed,Vine,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_002_A.fbx
SM_Vine_YellowTree_003_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_003_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.989753-0.987757],[1.000000][0.560784][1.000000],[2005][192][60],N/A,N/A,[1.988440][1.713482][14.104583],[1.068859][0.004037][0.849822],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_003_A.fbx
SM_Vine_YellowTree_004_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_004_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.989753-0.987684],[1.000000][0.623529][0.809355],[2068][144][48],N/A,N/A,[1.783425][1.943991][7.314971],[1.060403][0.003154][0.849250],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_004_A.fbx
SM_Vine_YellowTree_005_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_005_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.989753-0.987757],[1.000000][0.623529][1.000000],[3401][256][84],N/A,N/A,[5.458353][1.286247][11.785739],[2.721767][0.004037][0.556774],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_005_A.fbx
SM_Vine_YellowTree_006_A,,,Passed,Passed,Vine,Passed,Passed,[SM_Vine_YellowTree_006_A],Passed,3,0,0,[1][1][1],N/A,Passed,[0.989753-0.987684],[1.000000][0.623529][0.679646],[1194][84][28],N/A,N/A,[1.138406][6.163958][1.661119],[0.787624][0.002657][0.530140],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_006_A.fbx
SM_Vine_YellowTree_007_A,,,Passed,Passed,Vine,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_007_A.fbx
SM_Item_Flower_CollectFlower_001,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectFlower_001],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.999876-0.998039],[1.000000][1.000000][0.511750],[870][551][430][294][155],N/A,N/A,[0.208958][0.198118][0.314461],[0.116216][0.294112][0.108222],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectFlower_001.fbx
SM_Item_Flower_CollectFlower_002,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectFlower_002],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.804569-0.994356],[1.000000][1.000000][0.519112],[592][436][348][246][118],N/A,N/A,[0.341066][0.252764][0.370101],[0.170900][0.318414][0.183961],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectFlower_002.fbx
SM_Item_Flower_CollectFlower_003,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectFlower_003],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.992064-0.909254],[1.000000][1.000000][0.516910],[743][595][481][291][146],N/A,N/A,[0.272958][0.355314][0.344997],[0.168798][0.371390][0.169800],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectFlower_003.fbx
SM_Item_Flower_CollectMushroom_001,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectMushroom_001],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.993178-0.992077],[0.000000][0.000000][0.000000],[676][398][283][169][83],N/A,N/A,[0.481203][0.416518][0.457838],[0.214343][0.471417][0.247713],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectMushroom_001.fbx
SM_Item_Flower_CollectMushroom_002,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectMushroom_002],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.570496-0.652135],[0.000000][0.000000][0.000000],[694][482][348][156][64],N/A,N/A,[0.399790][0.435524][0.370347],[0.210204][0.447975][0.209785],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectMushroom_002.fbx
SM_Item_Flower_CollectMushroom_003,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_CollectMushroom_003],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.984270-0.663896],[0.000000][0.000000][0.000000],[582][382][292][115][52],N/A,N/A,[0.364712][0.379511][0.416904],[0.193193][0.390610][0.199204],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectMushroom_003.fbx
SM_Item_Flower_Dandelion,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_Dandelion],Passed,5,0,0,[1][1][1][1][1],N/A,Passed,[0.973910-0.981357],[1.000000][0.945098][0.000000],[5010][3841][2672][1875][937],N/A,N/A,[1.552464][1.613247][1.605505],[0.804780][1.527425][0.805342],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_Dandelion.fbx
SM_Item_Flower_LotusLeafPlatform_002,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_LotusLeafPlatform_002],Passed,3,0,1,[1][1][1],N/A,Passed,[0.985980-0.991329],[0.000000][0.000000][0.000000],[1888][944][472],N/A,288,[4.013592][0.394482][4.005857],[1.997854][0.191513][2.009826],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_LotusLeafPlatform_002.fbx
SM_Item_Flower_PerigordTruffle,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_PerigordTruffle],Passed,5,0,1,[1][1][1][1][1],N/A,Passed,[0.991912-0.993316],[0.000000][0.000000][0.000000],[1054][708][498][376][146],N/A,180,[0.575098][0.502341][0.344316],[0.290730][0.328554][0.246446],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_PerigordTruffle.fbx
SM_Item_Flower_PuzzleMushroom_001,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_PuzzleMushroom_001],Passed,5,0,1,[1][1][1][1][1],N/A,Passed,[0.997215-0.996598],[0.000000][0.000000][0.000000],[1286][760][396][267][131],N/A,1588,[0.733011][0.885515][0.838592],[0.503453][1.079981][0.495581],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_PuzzleMushroom_001.fbx
SM_Item_Flower_SensorPlant_001,,,Passed,Passed,Flower,Passed,Passed,[SM_Item_Flower_SensorPlant_001],Failed,3,0,0,[2][1][1],N/A,Passed,[0.971579-0.988639],[0.924038][0.924038][0.495366],[191][58][39],N/A,N/A,[0.555930][0.252201][0.164851],[0.104457][0.552058][0.103293],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_SensorPlant_001.fbx
